Datetime,Text
2023-03-02 20:16:36+00:00,when she says she’s likes hailey bieber.. https://t.co/SCnlEcffK7
2023-03-02 20:15:10+00:00,"#HaileyBieber is always on our timelines, and therefore, so are her outfits. https://t.co/BfziLCneul"
2023-03-02 20:15:06+00:00,"🚨 ALL THE DRAMA ABOUT HAILEY BIEBER, SELENA GOMEZ, KYLIE JENNER AND MORE, EXPLAINED IN CHRONOLOGICAL ORDER: A thread. https://t.co/QaaAM4thZt"
2023-03-02 20:12:07+00:00,"Went from knowing nothing about Beibs to wanting Hailey and Justin to get a divorce. 

Hailey bieber is equivalent to Jessica Mahomes"
2023-03-02 20:11:45+00:00,@Victorio_costa sai do fake hailey bieber
2023-03-02 20:09:15+00:00,everything i learned about hailey bieber &amp; selena gomez was against my will … but it’s just so interesting!!!
2023-03-02 20:08:54+00:00,i have never wanted to root for someone more than selena gomez because hailey bieber and kylie jenner just seem like big bullies and no one likes bullies
2023-03-02 20:07:07+00:00,"Selena Gomez Doesn't Care - Going on Family Fishing Trip in Hailey Bieber Drama! - Perez Hilton
https://t.co/Jj829KjoxN"
2023-03-02 20:05:59+00:00,Everything iv learned about Hailey Bieber and Selena Gomez has been against my will
2023-03-02 20:04:04+00:00,I know she won’t see this and my opinion doesn’t matter and I’m just another regular nobody but can Hailey Bieber please shut the hell up and get some mental help?! Being someone who’s been bullied all my life she gives me the ick she’s a classless tasteless bully!
2023-03-02 20:03:38+00:00,hailey bieber fighting for her life on some secret stan acc rn I would do anything to be in her gc’s just to lurk https://t.co/6urrxUB6TR
2023-03-02 20:03:16+00:00,Hailey Bieber Reveals the Best Part About Marriage https://t.co/CVg8q9lmcb via @bridesmagazine #entrepreneur
2023-03-02 20:00:54+00:00,Hailey Bieber is OBSESSED with Selena Gomez https://t.co/s6CFJ9FSjx via @YouTube Bianca defended the heck out of Selena yesterday.  Good job outta you.  I can’t pretend to say I’m familiar but I’ll give it my best shot
2023-03-02 20:00:47+00:00,@ThePopTingz Hailey Bieber making all paid for news hate pages mad and keeping up with her all day .. hailey you are making the obsessed victim mentality woman commenting everywhere on tiktok and then the whole world pressed https://t.co/YVqYR0GFBC
2023-03-02 20:00:15+00:00,Hailey Bieber getting cooked on TikTok😂
2023-03-02 19:59:39+00:00,"@forumpandlr Ice Spice luxo
Hailey Bieber lixo"
2023-03-02 19:59:01+00:00,"not that it matters but all imma say is im on hailey bieber’s side!! selena needs to let justin go, home girl is reachingggg thinking everything hailey does is to throw shade, girl ain’t no one worried about your ass I promise"
2023-03-02 19:58:53+00:00,Hailey Bieber behavior
2023-03-02 19:57:02+00:00,"i was never obsessed with selena gomez - i liked her in WOWP, i very much dislike her voice &amp; her music, and normally i couldn't have cared less about this hailey bieber / kylie jenner / selena drama BUT i got sucked in and i think it's turned me into a selena stan!!!!"
2023-03-02 19:56:31+00:00,I normally don’t be in white people business but this Hailey Bieber tea is riveting! 😂
2023-03-02 19:55:30+00:00,Okay but honestly I’m slightly concerned for Hailey Bieber at this point. She HAS to be spiraling.
2023-03-02 19:53:41+00:00,Brooo I canttt #hailey #haileybaldwin #haileybieber #weirdo #stalker https://t.co/bYrXKaiA7Z
2023-03-02 19:53:30+00:00,justin and hailey bieber are really soulmates ♡ https://t.co/1NAKQbgVPC
2023-03-02 19:53:15+00:00,@TessaTheReport Leann Rimes did THIS EXACT SWF THING to Brandi Granville. Even though she was MARRIED to Eddie Cibrian gotta scroll way down to get to the copying part  #HaileyBaldwin #HaileyBieber #SelenaGomez https://t.co/KsniKLGi6e
2023-03-02 19:53:02+00:00,Can you please go with him and leave Justin the hell alone.. like what do you honestly want… #hailey #haileybaldwin #haileybieber #weirdo #stalker #leave #savejustin #justinbieber https://t.co/mHT9VJtW81
2023-03-02 19:52:45+00:00,hailey bieber you will always be famous. living rent free in everyone’s mind 💋 https://t.co/EKSybNvQUS
2023-03-02 19:50:57+00:00,@thepophive @rhudeselena How does it feel to always loss @haileybieber ?
2023-03-02 19:50:28+00:00,the hailey bieber drama &gt;&gt;&gt; https://t.co/VZSCq8RIlu
2023-03-02 19:50:22+00:00,@meatcanyon u should do a video about the Hailey Bieber and Selena drama 🫡
2023-03-02 19:49:17+00:00,"i went to starbucks this morning with my little sister and we randomly saw hailey bieber. my sister pulled on my shirt and said ""isn't she all over tik tok right now?"" and as hailey left the store, she tripped her (she's 8) and said ""move, you fucking brat."""
2023-03-02 19:49:14+00:00,Hailey Bieber Celebrates Husband Justin’s Birthday With Sweet New Social Post https://t.co/aCRBPvWhKu via @JustJaredJr
2023-03-02 19:47:58+00:00,I opened tiktok and now feed is drowning in Hailey Bieber hate post 💀. I didn’t realize people cared this much
2023-03-02 19:45:41+00:00,Y’all be bullies just like hailey Bieber at this big age
2023-03-02 19:45:08+00:00,Hailey Bieber’s lost 1 million followers 😈
2023-03-02 19:45:03+00:00,Selena Gomez Was Seen Greeting Fans on Set of 'Only Murders' Amid All This Hailey Bieber Drama: Sel is unbothered and working on her award-winning TV show. https://t.co/QtgptdxX26
2023-03-02 19:44:37+00:00,"dutch bros had two cups as their tip jar, and one said “selena gomez :)” and the other said “hailey bieber :(“"
2023-03-02 19:44:15+00:00,Selena Gomez Stays Unbothered – Goes On Family Fishing Trip Amid Hailey Bieber Drama! https://t.co/tGFBwcyvh4
2023-03-02 19:43:47+00:00,Selena Gomez Stays Unbothered – Goes On Family Fishing Trip Amid Hailey Bieber Drama! https://t.co/R2nhKOXvZQ
2023-03-02 19:43:29+00:00,Hailey Bieber looks like Syd from Ice Age.
2023-03-02 19:43:03+00:00,@ThePopTingz Pop Tingz just say you’re a selenator and turn this account into a Selena update and go.. still to figure out the pop tingz in Hailey Bieber followers for you to be updating it every day
2023-03-02 19:42:50+00:00,"New Episode is live! We discuss the Selena Gomez + Hailey Bieber drama, try out the TikTok viral Meredith Duxbury makeup routine, and more Crime Sesh Investigations. Watch now!
https://t.co/tOwRJSJK5d https://t.co/Hd33VUanHV"
2023-03-02 19:42:44+00:00,I said something ab hailey bieber and her lil ugly ass fans wanna comment. Ill violate you leave me alone🤣
2023-03-02 19:40:22+00:00,Truly the only thing keeping me going right now is Pedro Pascal thirst traps and the Selena Gomez and Hailey Bieber drama.
2023-03-02 19:39:54+00:00,Hating on hailey bieber was funny for a minute but now y’all should shut up and put that energy into people who actually actually deserve it lol
2023-03-02 19:37:56+00:00,Someone on tiktok said Vanesa was Selena and Sharpay was Hailey Bieber 😭😂😂😂
2023-03-02 19:37:43+00:00,"#RumorHasIt Selena Gomez has now gained over 10M followers, while Hailey Bieber has lost 1M followers, amidst the internet’s deep dive into their years-long feud! 👀📱 https://t.co/AlTHAwcyXD"
2023-03-02 19:37:12+00:00,"idk about y’all but i’m team selena FUCK hailey bieber she was nothing before she got married, selena made a NAME for herself. she’s SINGS, she ACTS, she’s FUNNY, she’s BEAUTIFUL. she was our CHILDHOOD and you’d rather think she was the problem in this drama? FUCK YOU."
2023-03-02 19:36:27+00:00,Hailey Bieber is real quiet now
2023-03-02 19:33:56+00:00,@PopCrave hailey bieber casted as the monster im crying 😭😭😭😂
2023-03-02 19:33:22+00:00,somebody said on tik tok that hailey bieber is just a white man’s sasaeng 😭
2023-03-02 19:33:02+00:00,"I LOVE all this Hailey Bieber slander, cause we don’t play bout selenerrr 🤣🤣‼️"
2023-03-02 19:32:25+00:00,Hailey Bieber is getting dragged left and right and you’d think the reason “ she k!lled someone” when its over EYEBROWS…literally eyebrows
2023-03-02 19:31:08+00:00,Andy Vermaut shares:Selena Gomez Stays Unbothered -- Goes On Family Fishing Trip Amid Hailey Bieber Drama!: Selena Gomez is living her best life… despite all that… https://t.co/LpO41hAElI Thank you. #LifeIsKnowing #AndyVermautLovesPerezHilTonTalks #NewlyCuriousBeingIsNice https://t.co/lj4nY4yy0o
2023-03-02 19:30:45+00:00,Can one of my friends text me and explain the Hailey Bieber drama to me like I am your grandmother? Thanks
2023-03-02 19:30:01+00:00,I Just Want To Say I Dont Give A Fuck About Selena Gomez or Hailey Bieber 💯‼️
2023-03-02 19:29:20+00:00,"@Maria085963911 @DVATW Consider this

Last year Justin Bieber’s wife, Hailey Bieber, was hospitalized with ‘stroke-like symptoms.’

Shw was found to have a blood clot in her brain.

Hailey Bieber described how she experienced facial paralysis while she was having breakfast"
2023-03-02 19:28:49+00:00,i’m really on the outside for the hailey bieber selena gomez drama but this is such a reach like someone needs to go touch grass and it starts with this person and the people in the comments https://t.co/WwA9dpdokM
2023-03-02 19:28:03+00:00,They really eating hailey Bieber uppp on TikTok😭😭😭
2023-03-02 19:27:54+00:00,Damn there’s actually people defending Hailey Bieber? https://t.co/BkcvvK071F
2023-03-02 19:27:10+00:00,I just know Truly not putting Hailey Bieber on my phone knowing I’m team Selena 😡 #Teamselenagomez https://t.co/VcARLZJrag
2023-03-02 19:27:03+00:00,@Plsbringm3pizza Hailey Bieber 👁️.👁️
2023-03-02 19:25:57+00:00,Every video on my for you page is Hailey Bieber vs Selena Gomez but I’ve never followed either of them until I followed Selena on IG this week to pass Kylie Jenner for the most followers 🙃
2023-03-02 19:25:47+00:00,I’m with Team Selena Gomez over both Hailey Bieber and Kylie Jenner too! I will stand with her! 👍🏿💙👏🏿
2023-03-02 19:25:43+00:00,lmao if I was hailey bieber and i was in that studio when justin did his verse on don tolivers new song i would’ve took his fine ass in the back IMMEDIATELY
2023-03-02 19:24:59+00:00,"i wish i had a dad like hailey bieber’s , i’d be married to romeo santos rn"
2023-03-02 19:23:31+00:00,my fyp on TikTok is nothing but Hailey Bieber vs Selena Gomez and I’m invested
2023-03-02 19:23:16+00:00,"today during lecture, i was explaining how to properly interview a subject.

my example was about selena gomez &amp; hailey bieber, where I said: ""girliepop"" + ""seleaneer"" all in the same sentence https://t.co/0IU1UJ7d69"
2023-03-02 19:22:22+00:00,hailey bieber ain’t gonna like this one 😬😬😬 https://t.co/lzmmYJjjDy
2023-03-02 19:22:21+00:00,"When I explained the Hailey Bieber + Selena situation to my sister, I labeled Hailey as a sasaeng. Not an original thought comes from my head bc ppl have been calling her that on twt &amp; it’s so funny"
2023-03-02 19:21:36+00:00,tbh i understand hailey bieber i mean if i was an entitled talentless nepo baby i'd also force my dad to set me up with my celebrity crush
2023-03-02 19:20:56+00:00,idk what happened to have all the hailey bieber stuff come out but honestly it's wild and i'm not saying i believe it all 100% but i am gonna say if hailey announces she's pregnant soon? i won't be surprised at all 😃
2023-03-02 19:20:51+00:00,everything i learned about hailey bieber has been against my will what the fuck
2023-03-02 19:19:11+00:00,respectfully I don’t give a single shit about Selena or hailey Bieber please log off yall fuck sake
2023-03-02 19:18:49+00:00,"Selena Gomez, Hailey Bieber and Kylie drama explained https://t.co/3cJHZTJRO2 https://t.co/Md5seF8E8H"
2023-03-02 19:18:31+00:00,Asked my parents if they’d fight Hailey Bieber they both said “who’s that”
2023-03-02 19:17:37+00:00,I’m sorry but I don’t care about Kylie Jenner // Hailey Bieber &amp; Selena Gomez beef 😭😭😭😭
2023-03-02 19:17:00+00:00,Hasan Piker has unfollowed Hailey Bieber AND Selena Gomez 👀 https://t.co/clpCdnBwe8
2023-03-02 19:16:27+00:00,If only we could put as much effort into igniting social change rather than argue about Selena Gomez and Hailey Bieber
2023-03-02 19:15:21+00:00,The more videos I see about how Hailey Bieber was moving the weirder it gets. She has lost close to a million followers on Instagram
2023-03-02 19:15:04+00:00,And also am i the only one who already had bad vibes from hailey and kendall before the drama started they just give mean girl vibes lol #TeamSelena #SelenaGomez #jelena #haileybieber #KendallJenner
2023-03-02 19:14:34+00:00,"Hailey Bieber's Lime Green Bikini Is Making Us Want To Go Swimwear Shopping, Stat https://t.co/xZirx9iYcW https://t.co/YaefS7bYsR"
2023-03-02 19:14:18+00:00,It’s 2023 and people still gaf about hailey bieber and selena gomez…
2023-03-02 19:13:46+00:00,"Hailey Bieber &amp; Selena Gomez are dominating my feed on Tik Tok and I’m TIRED. Lol like I’ve learned so much against my will, enough."
2023-03-02 19:12:32+00:00,They been eatin Hailey Bieber’s ass up on TikTok all week omg 😭😭😭
2023-03-02 19:12:19+00:00,my tiktok fyp is exclusively f1 and hailey bieber v selena gomez drama
2023-03-02 19:09:34+00:00,This hailey Bieber and Selena Gomez is WILD😭 everyday I find out 20+ things that hailey did…. She’s so obsessed and it’s actually scary
2023-03-02 19:07:40+00:00,"""SHE KEEPS LOSING""

Hailey Bieber continues to lose followers after her latest Instagram post https://t.co/bzBJd53T46"
2023-03-02 19:06:24+00:00,hailey bieber’s tweets about loving jelena is so.. like that would EMBARRASS me
2023-03-02 19:05:48+00:00,@angelicawudy @KamilStutz fake it till u make it hailey bieber
2023-03-02 19:05:33+00:00,"🚨| Ice Spice has unfollowed Hailey Bieber on Instagram, after all the drama with Selena Gomez on TikTok. https://t.co/yw6aoNGQG2"
2023-03-02 19:04:36+00:00,No cuz if i was Hailey Bieber I’d never show my face again and i can’t even be embarrassed for her because i can’t even comprehend the level of embarrassment I’d feel
2023-03-02 19:04:20+00:00,i’m so invested in the Selena Gomez &amp; Hailey Bieber drama like genuinely my whole fyp is about them
2023-03-02 19:03:46+00:00,"I’m going to sound like a 14 y/o, but if Taylor dropped Better Than Revenge during the Selena and Hailey Bieber drama, I think that would heal my inner pre-teen"
2023-03-02 19:03:42+00:00,Everything I know about Hailey Bieber is against my will
2023-03-02 19:02:50+00:00,i still think hailey bieber is weird
2023-03-02 19:02:31+00:00,what does hailey bieber even do besides being married to justin? https://t.co/Szq29BYlGH
2023-03-02 19:01:28+00:00,i have never given less of a fuck about something than whatever is going on with hailey bieber and selena gomez
2023-03-02 19:00:58+00:00,when Hailey Bieber uses the red ruby da sleeze sound in her next tiktok. https://t.co/5aDNL6gOYF
2023-03-02 19:00:43+00:00,"Who tf cares if they hire another house/local/global ambassador??
Y'all think we care....on a brand that treats hér like a queen.
Lol.
Even Hailey Bieber is an ambassador for Tiff,did that ever stop them from treating Rosé like royalty n giving her all those campaigns."
2023-03-02 19:00:36+00:00,"For Season 2 Episode 5 of “Son of a Beach”, host Kadie Gurley discusses Selena Gomez and Hailey Bieber drama, the SAG awards, “Die for You” remix and more.

Listen now at: https://t.co/m7lQ1BkFYl

🎙️: Kadie Gurley, Renzo Pocasangre

#Daily49er #PopCulture #Podcast https://t.co/GhXXnqk4tr"
